时间,风速(m/s),转速(rpm),功率输出(kW),温度(℃),振动(mm/s),油温(℃),油位(%),齿轮箱油温(℃),齿轮箱油位(%),发电机温度(℃),偏航角度(度),偏航速度(度/s),桨距角(度),风向(度),气压(hPa),湿度(%),故障标签
2023-01-01 09:00:00,1.5106697474427897,0.0,0.0,1.016780140053399,0.5424503205457084,4.018006211331064,98.87089399073392,4.914258635665026,97.14016104426565,15.978348799999448,262.53333737085177,2.504171836730083,90.0,264.79908840371905,1029.0122316301688,44.623854364508304,1
2023-01-01 09:10:00,4.624977661587644,4.018245743812029,79.29160769108407,1.0253015376093941,0.630724397711582,4.641113528240876,99.42640323414038,6.563417870925539,96.87546965778792,16.212273356178365,279.3843707899691,0.8485169498484799,74.65298875167225,276.17887605811336,994.9277924885884,65.21626334484966,1
2023-01-01 09:20:00,7.52583081513783,11.04338083878562,516.4285227169091,9.978046664586774,0.750499273249541,18.432551701606975,98.53403092019623,21.19903164011242,99.25876561771841,31.090640610936678,272.2505707287526,0.7006873381736793,47.25604230147604,271.5325943089036,1018.777223754963,32.618837945838116,1
2023-01-01 09:30:00,9.034834942499778,14.749062311766053,1029.0907942735264,4.894103031303917,1.0179891274786157,18.50783935295547,97.98742531198369,22.39004267281388,98.15843903812421,30.358034153044397,280.1402623270618,2.622571122162925,33.00433665416877,276.44325919343964,1002.0153104885338,61.557065208453686,1
2023-01-01 09:40:00,1.687347225075228,0.0,0.0,-0.8614385105151552,0.5191229240548974,2.1459326432510055,98.1049575611904,4.260098153031683,97.21592830599344,16.117485337153603,269.59750912224507,2.5780265525047996,90.0,266.07409575658613,999.0004698761328,48.99966923600398,1
2023-01-01 09:50:00,2.604922985942229,0.0,0.0,4.374348504459659,0.44726789540810646,7.445346821343952,99.0010566618658,9.254499634552996,99.30192399517988,21.86607129818131,254.4641964598406,2.617737697821272,90.0,253.12671817203267,1002.1839275830853,71.64006976759407,1
2023-01-01 10:00:00,2.62232188725249,0.0,0.0,8.06848124100972,0.5810631427366485,11.59936758401546,98.30830725416395,12.769606348140558,100.0,19.816784468907315,243.69091572838877,0.7224893755689391,90.0,242.49381204301463,1025.6414508011778,38.58706320771058,1
2023-01-01 10:10:00,6.852548792177643,9.28850307736838,405.94347467534794,-0.7770017329000485,0.7515492145689996,6.56001541025085,98.30656152612377,9.268682263195126,99.27049552333665,19.679655393572503,253.0221913758691,1.272926815382693,53.6148169627667,251.632804352269,992.5049112203851,80.71823550855592,1
2023-01-01 10:20:00,2.8920617696811135,0.0,0.0,-6.015660017822153,0.4967294422812407,-2.5962472691164975,99.51527311589693,-0.9720631719705268,96.90404430481541,13.41761020719336,254.44977529234816,2.0573984782020363,90.0,253.79048512279118,1017.2334420582663,32.94265504656,1
2023-01-01 10:30:00,9.345260065772255,15.595396921855686,1063.6376306782192,2.128129861529491,1.0070876125510246,15.406031286402772,98.71350930446158,19.801474402089575,97.91369258341622,34.61732906212008,264.3481041111867,2.5150113508875496,30.072543823262038,262.75628870801916,1011.412405184345,84.20422224437807,1
2023-01-01 10:40:00,6.221486001685234,7.952697493567665,228.61129528587372,2.926812177810456,0.6316371683053821,7.905566402520395,98.3330585296076,10.747579976918445,99.80985724422129,18.336917848501233,274.4419775583097,1.5925571211083551,59.57485442852835,269.7270817461963,1025.674348724085,79.82835717404384,1
2023-01-01 10:50:00,4.91899356871342,4.777728117052142,92.45906460888496,-4.860598308734754,0.5765598131440071,-0.4550205220510865,97.9762566636828,1.1105332960867598,96.66572962214725,7.9213219910027135,279.36602938846283,2.9398267283457105,71.87617185103993,277.12386226770764,1028.3634873650017,78.27525864123372,1
2023-01-01 11:00:00,3.449926862273911,1.1035412582146018,11.578919525518714,-2.684499011888672,0.3923123743295698,0.6377192250814182,99.69316637269495,2.699701905309827,97.16102469886563,15.426540019415345,273.1056621218397,0.07507394893944697,85.75069074519084,275.7674430997239,1024.2117422607425,63.68444293499273,1
2023-01-01 11:10:00,9.906992314174301,16.640482266061476,1188.36426330322,8.305118174863189,1.0696475845842548,23.586288114448994,99.2818341120653,28.459306384579527,99.42566010195563,45.453252351632436,284.0209922387789,2.6617779255855067,24.767294810576047,288.0490722525607,986.7832024353169,57.218625413333555,1
2023-01-01 11:20:00,3.5301701730892443,1.2751852723280535,12.430174512194917,3.4097243770034247,0.4919342632323062,6.5683876941660655,97.74286152456027,9.721788525870487,97.63875398145257,18.38019140531499,290.64430556407063,1.1115898762033063,84.99283725415714,295.31714269552015,1002.169154303035,87.03331019108562,1
2023-01-01 11:30:00,8.708324559043357,13.78054974496083,1032.4790075542985,7.109003866119092,0.9557778107245205,20.999391210247364,98.19830816066559,26.49421125863995,99.11408395577132,22.711500372044725,290.62453161759487,1.988306214185934,36.08804583125718,291.0773579318897,1012.0852233616608,65.8287575711727,0
2023-01-01 11:40:00,6.473950363541371,8.39240730325943,376.3630220653656,-9.572850905272588,0.6486190854633986,-2.5389165830883855,97.68747782998761,0.7422820004430281,98.98245927118747,-4.089506743687949,291.3002927434509,0.4426625398243311,57.190468788775945,293.0146972091286,1025.0265517815878,30.17013308880098,0
2023-01-01 11:50:00,4.675707231560795,4.016684587035347,94.77679233314714,7.168122527603526,0.6119536414121644,11.991493489130944,99.51948760830955,14.12821841715066,97.15607057329827,8.927202739615245,281.48732545579065,0.5227386042185316,74.17387614637028,283.2496108361704,982.6199508930588,74.50308341724897,0
2023-01-01 12:00:00,7.059232147038894,10.099354141331702,509.0764799196371,0.5217105319573427,0.683595591322447,9.767642341598405,99.08724530933685,12.657634662902474,99.17091357762988,8.069756818977195,287.3165586420445,1.5643536441392523,51.66280750018822,283.64674956444617,1002.9021261048841,87.84157098732172,0
2023-01-01 12:10:00,6.90524958118185,9.386091901220446,462.6147033430822,-8.783491850109883,0.6638040813670532,-0.23845404567188927,99.52743857124034,2.803999170942098,97.69811234425977,-2.1239848147274767,281.10497518435244,1.8992301729030463,53.117087288838086,283.35481518877293,1007.417821702418,49.511126599120075,0
2023-01-01 12:20:00,3.2763212619320714,0.6795294519775293,7.666388416389464,9.892555117218471,0.501300687325558,13.99405610629336,98.63114902573135,16.216572064229393,97.78406717792177,9.50699903913187,268.48039970241916,1.3546647478958445,87.39029919286376,271.3301690391442,991.4246787182292,50.33589713011051,0
2023-01-01 12:30:00,4.100706821480466,2.736140298342356,47.94218317984299,-0.930021941851054,0.5578482901776398,3.1450222053966996,97.45508691582293,5.921277261747973,100.0,-0.11070575662853296,272.2157059479902,0.28969329769735686,79.60443557490672,276.28340493095345,1016.9397999244358,78.70615711664354,0
2023-01-01 12:40:00,9.095684854832685,15.049738027815645,1201.9012778816789,1.1274147123070026,0.840111996507565,16.804146807368504,98.2810690040362,22.568441224097338,97.19486535373188,19.043022479878275,269.634329744705,1.801230273674031,32.42964303769131,264.9503434915902,997.5823092846574,64.67511110339129,0
2023-01-01 12:50:00,7.292090498811704,10.522874403051565,576.3665760438247,-5.745223886559878,0.675276912320805,3.5477636329754594,97.93543829010888,7.883978818838179,97.55370188886785,3.0279932458529673,280.05701207088765,2.455280578622009,49.46358973344502,275.3115460496306,1010.6786640267733,68.56194982978988,0
2023-01-01 13:00:00,4.755369443966085,4.26341121027381,103.85844006578935,-9.474923370928332,0.5814229800274139,-4.111041419657608,97.84943837903484,-1.2892385831018778,100.0,-8.037440505720769,266.38723915607,1.2023530319985467,73.42151080698697,265.7240282084562,987.0937327075634,67.99032075933083,0
2023-01-01 13:10:00,5.408009699143611,5.951426832905999,186.06558718247683,-9.386858032381882,0.5487132947156715,-3.4204491097033456,99.8233808137821,-0.2830277639228631,98.16938071246076,-6.480459799208622,256.4769959257914,0.4722296913214594,67.25768617475478,260.9509076615362,1010.8919090963016,70.43812263678677,0
2023-01-01 13:20:00,6.861621883538833,9.41305689294299,452.9883453687681,-4.557943129075621,0.7194304701595836,4.242170273787065,98.43295490182123,7.703834149994482,98.93989874589214,2.212911867582781,254.01224052612176,2.0013976762090486,53.52912665546658,254.14591299247925,982.2708681302214,53.71580376525773,0
2023-01-01 13:30:00,7.860789465939407,11.999329984653325,723.390044116611,1.986499138889009,0.7894269651025583,14.148575375204304,99.78852540298485,18.17910099026504,99.21721124119503,12.895304772017457,248.84821074694966,1.5007870396686394,44.09254393279449,246.81149811312304,1021.6677101209939,78.37201119400584,0
2023-01-01 13:40:00,4.604898547407114,3.9346034665824754,90.02220564558101,-8.558490068156843,0.4953943552675919,-3.952366983988801,98.32198611194127,-0.11773458538558207,97.82702982461517,-7.343439587569935,255.59810487483338,0.06256967707424643,74.84262483004393,259.4463711481954,996.2384089722757,78.07932925862713,0
2023-01-01 13:50:00,9.180366638150542,15.122043518275456,1234.5740489153427,2.3625052660848045,1.021387776850854,18.48934960698031,98.58682442010503,24.976476356070265,99.33124359769214,21.046997116051642,268.17603475412096,0.9992058674793959,31.62987063968933,269.7809019426363,988.4066354022843,60.6289970725289,0
2023-01-01 14:00:00,2.2661294963590244,0.0,0.0,-7.719467203228949,0.5094360768909731,-2.900824642214989,99.30842554905813,-0.31857948972996397,99.70924429117325,-7.6175915799617275,277.6262649655851,2.2806458866406762,90.0,276.6022751128535,1012.775450525937,40.62876773683375,0
2023-01-01 14:10:00,3.5764677958342648,1.4167696908078327,19.131857775355112,5.456961784951204,0.48572590469478205,9.905344103820982,98.4568294965437,12.93980210053118,98.23909904765112,5.91000681489038,276.3416068917031,0.4528722041792307,84.55558192823194,275.0694328227054,983.4143129247879,56.53248383017709,0
2023-01-01 14:20:00,3.7862645566689803,1.947480599461731,28.87005342702819,-3.9435912972197418,0.48579002573929825,0.7950513029101791,98.6984250915072,3.622395321216598,100.0,-3.2531455030444003,272.93460205545557,1.8450251652467209,82.57416807590407,269.3816683408947,1005.3533908666977,57.76269953563634,0
2023-01-01 14:30:00,5.923816239948445,7.140139087138711,264.1120834215022,1.0863274267660792,0.5498606819750708,8.943264782526295,98.93105914201232,11.600036154248224,100.0,5.1306956587333525,274.7111646445377,2.6973805018673205,62.38617995604247,278.6761458718338,997.1718887919134,72.85893295004776,0
2023-01-01 14:40:00,4.607189756502044,3.908705085572204,88.73979046878725,0.09098003001914812,0.539936252121547,6.493671631948805,100.0,8.694929100533495,99.38978990702097,1.4581830554120432,275.2424710931267,1.7936575871489684,74.82098563303624,276.8587996247125,1019.4613465781832,68.83832141815842,0
2023-01-01 14:50:00,11.431186722090738,20.472194087967697,2029.862372964843,-8.68176291440565,1.44891047375266,16.549967989050245,100.0,24.92279076326406,97.93867361802513,21.60807778897793,280.0539300923853,2.9030895230782336,10.372125402476371,281.55572221702687,1014.923998140594,53.517479060121616,0
2023-01-01 15:00:00,11.142669343317687,20.166210799947837,2013.609311999578,1.9008245630314953,1.3820735535446294,27.132350774423315,98.27679437295423,35.61032607132523,97.65864222133244,32.08691871021392,290.5695143502749,1.9380744622004635,13.09701175755518,290.30558095293316,1001.1703183161052,51.70968578080708,0
2023-01-01 15:10:00,4.31402308781912,3.157729652382633,63.47611823225742,-2.748046620359112,0.5304281223817359,2.320813115959283,99.09357135612701,6.181244921621563,96.76000878124387,-1.9983257219272843,292.60245578274595,2.505359479903668,77.58978194837498,289.89370857911496,1024.184108274628,32.26484954145368,0
2023-01-01 15:20:00,7.808359481032276,11.899064742907273,729.2222555435197,-3.2647125607143685,0.7945952630622212,8.94928944525328,99.06132646240768,13.512939931255554,98.78380998016685,7.3730682689123075,278.8697110567338,2.029088766565599,44.58771601247295,279.76112494176846,991.8765100723463,56.65192258831654,0
2023-01-01 15:30:00,4.974642297255469,4.891605792190548,128.5070662635893,-4.301441348732835,0.6124506940685259,2.1924912233470835,97.910461980901,5.859583808045635,98.28238083762074,-2.4200222608207307,278.8895597739679,1.3850399353229674,71.35060052592057,274.0451618386521,994.0885866351888,52.912346051442626,0
2023-01-01 15:40:00,2.016631690406801,0.0,0.0,0.5491957692296534,0.5135476615069572,5.596672563515663,99.34271535055261,8.34592590540954,98.61268466476676,0.5493355927410883,266.65604064408944,2.5534981442543363,90.0,263.19711787675504,994.2531507029664,75.78700981750146,0
